time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),weather_code (wmo code),pressure_msl (hPa),cloud_cover (%),wind_speed_10m (km/h),is_day ()
2024-01-01T00:00,3.5,65,0.00,2,1015.6,65,5.7,0
2024-01-01T01:00,3.5,60,0.00,3,1016.2,99,6.0,0
2024-01-01T02:00,2.8,65,0.00,3,1016.1,96,6.8,0
2024-01-01T03:00,2.3,68,0.00,2,1016.1,73,8.4,0
2024-01-01T04:00,1.6,74,0.00,3,1016.2,100,6.3,0
2024-01-01T05:00,1.6,76,0.00,3,1016.3,100,8.9,0
2024-01-01T06:00,2.6,74,0.00,3,1016.3,100,11.4,0
2024-01-01T07:00,2.7,74,0.00,3,1016.4,100,9.7,0
2024-01-01T08:00,2.5,76,0.00,2,1016.2,65,8.1,0
2024-01-01T09:00,0.5,88,0.00,3,1016.0,91,7.5,0
2024-01-01T10:00,-0.0,91,0.00,3,1015.8,100,8.6,0
2024-01-01T11:00,1.2,88,0.00,3,1016.0,100,3.7,0
2024-01-01T12:00,1.7,86,0.00,3,1016.2,100,5.0,0
2024-01-01T13:00,3.0,81,0.00,3,1016.8,100,4.7,1
2024-01-01T14:00,3.6,77,0.00,3,1017.2,100,5.0,1
2024-01-01T15:00,4.5,72,0.00,2,1017.5,57,6.8,1
2024-01-01T16:00,5.3,69,0.00,1,1017.1,27,6.5,1
2024-01-01T17:00,6.5,64,0.00,1,1016.4,25,6.2,1
2024-01-01T18:00,7.4,59,0.00,3,1016.1,98,8.2,1
2024-01-01T19:00,7.3,59,0.00,3,1016.2,100,8.6,1
2024-01-01T20:00,7.1,58,0.00,3,1016.4,100,8.9,1
2024-01-01T21:00,6.8,59,0.00,3,1016.6,100,8.0,1
2024-01-01T22:00,4.6,72,0.00,0,1016.8,4,6.8,0
2024-01-01T23:00,3.1,79,0.00,3,1017.1,91,7.1,0
2024-01-02T00:00,1.8,87,0.00,1,1017.5,32,7.1,0
2024-01-02T01:00,1.9,79,0.00,0,1018.3,16,11.2,0
2024-01-02T02:00,1.5,70,0.00,0,1018.7,1,13.7,0
2024-01-02T03:00,0.5,73,0.00,0,1019.0,0,14.3,0
2024-01-02T04:00,-0.6,78,0.00,0,1019.2,0,13.7,0
2024-01-02T05:00,-1.4,78,0.00,0,1019.2,0,12.8,0
2024-01-02T06:00,-2.0,79,0.00,0,1019.1,0,12.4,0
2024-01-02T07:00,-2.5,79,0.00,0,1019.4,0,10.8,0
2024-01-02T08:00,-3.0,80,0.00,0,1019.6,0,9.7,0
2024-01-02T09:00,-3.6,83,0.00,0,1019.5,0,8.8,0
2024-01-02T10:00,-4.1,87,0.00,0,1019.6,0,8.4,0
2024-01-02T11:00,-4.5,88,0.00,0,1019.9,0,7.0,0
2024-01-02T12:00,-4.8,89,0.00,0,1020.3,0,6.4,0
2024-01-02T13:00,-3.0,80,0.00,0,1020.5,0,8.1,1
2024-01-02T14:00,-1.2,67,0.00,0,1020.5,0,9.0,1
2024-01-02T15:00,0.4,61,0.00,0,1020.6,0,9.6,1
2024-01-02T16:00,2.0,58,0.00,0,1019.8,0,9.2,1
2024-01-02T17:00,3.5,54,0.00,0,1018.7,0,9.9,1
2024-01-02T18:00,4.6,50,0.00,0,1017.3,0,10.8,1
2024-01-02T19:00,5.3,48,0.00,0,1016.6,0,12.0,1
2024-01-02T20:00,5.5,47,0.00,0,1016.2,0,11.8,1
2024-01-02T21:00,4.7,53,0.00,0,1016.2,0,7.7,1
2024-01-02T22:00,1.3,69,0.00,0,1016.2,0,9.6,0
2024-01-02T23:00,0.2,76,0.00,0,1016.2,0,9.7,0
2024-01-03T00:00,-0.2,79,0.00,0,1016.4,0,7.6,0
2024-01-03T01:00,-0.3,78,0.00,0,1016.7,0,7.6,0
2024-01-03T02:00,-0.8,80,0.00,0,1016.8,0,8.5,0
2024-01-03T03:00,-0.9,76,0.00,0,1016.8,0,8.6,0
2024-01-03T04:00,-1.3,77,0.00,0,1016.7,0,7.8,0
2024-01-03T05:00,-1.8,80,0.00,2,1016.5,63,8.0,0
2024-01-03T06:00,-1.8,81,0.00,0,1016.4,0,8.8,0
2024-01-03T07:00,-2.3,84,0.00,1,1016.4,21,8.0,0
2024-01-03T08:00,-2.5,85,0.00,3,1016.5,89,8.0,0
2024-01-03T09:00,-2.5,85,0.00,3,1016.3,86,8.0,0
2024-01-03T10:00,-2.4,84,0.00,3,1016.5,99,8.0,0
2024-01-03T11:00,-2.3,83,0.00,3,1016.6,91,7.6,0
2024-01-03T12:00,-2.1,82,0.00,3,1017.1,89,7.7,0
2024-01-03T13:00,-0.9,77,0.00,0,1017.9,8,9.8,1
2024-01-03T14:00,0.9,74,0.00,0,1018.2,0,9.4,1
2024-01-03T15:00,2.8,65,0.00,0,1018.1,0,10.2,1
2024-01-03T16:00,4.2,61,0.00,0,1017.4,0,9.7,1
2024-01-03T17:00,5.2,58,0.00,1,1016.5,40,10.7,1
2024-01-03T18:00,7.5,48,0.00,3,1015.6,100,13.3,1
2024-01-03T19:00,7.2,50,0.00,0,1014.9,1,13.3,1
2024-01-03T20:00,7.1,50,0.00,0,1014.4,8,10.3,1
2024-01-03T21:00,5.7,59,0.00,0,1014.4,15,8.9,1
2024-01-03T22:00,3.4,67,0.00,0,1015.1,11,14.4,0
2024-01-03T23:00,2.9,69,0.00,3,1015.5,100,13.0,0
2024-01-04T00:00,1.7,77,0.00,3,1015.7,95,8.6,0
2024-01-04T01:00,1.5,75,0.00,3,1016.3,100,8.2,0
2024-01-04T02:00,0.4,81,0.00,3,1016.0,100,5.8,0
2024-01-04T03:00,-0.9,89,0.00,3,1015.7,100,8.0,0
2024-01-04T04:00,-0.3,87,0.00,3,1016.0,100,4.9,0
2024-01-04T05:00,0.7,81,0.00,3,1015.9,100,4.3,0
2024-01-04T06:00,0.7,83,0.00,3,1015.1,100,2.4,0
2024-01-04T07:00,0.5,86,0.00,3,1015.0,100,4.3,0
2024-01-04T08:00,0.2,87,0.00,3,1014.6,100,3.7,0
2024-01-04T09:00,0.1,86,0.00,3,1014.3,100,5.8,0
2024-01-04T10:00,0.5,82,0.00,3,1013.4,100,5.7,0
2024-01-04T11:00,0.3,85,0.00,3,1013.4,100,5.3,0
2024-01-04T12:00,0.3,86,0.00,3,1013.8,100,5.7,0
2024-01-04T13:00,0.9,84,0.00,3,1014.4,100,4.2,1
2024-01-04T14:00,2.1,81,0.00,3,1014.6,99,7.5,1
2024-01-04T15:00,3.7,72,0.00,3,1014.9,86,7.6,1
2024-01-04T16:00,5.5,59,0.00,1,1014.8,29,16.4,1
2024-01-04T17:00,6.6,49,0.00,2,1013.9,57,23.1,1
2024-01-04T18:00,6.6,47,0.00,2,1013.6,76,25.8,1
2024-01-04T19:00,6.2,46,0.00,2,1014.1,79,26.9,1
2024-01-04T20:00,5.2,49,0.00,0,1014.8,0,25.7,1
2024-01-04T21:00,4.1,42,0.00,0,1016.0,0,23.5,1
2024-01-04T22:00,2.2,43,0.00,0,1017.4,0,23.7,0
2024-01-04T23:00,0.6,43,0.00,0,1019.0,0,23.3,0
2024-01-05T00:00,-0.6,40,0.00,0,1020.1,0,23.4,0
2024-01-05T01:00,-0.3,40,0.00,0,1020.6,0,24.6,0
2024-01-05T02:00,-1.3,43,0.00,0,1021.5,0,22.1,0
2024-01-05T03:00,-2.3,49,0.00,0,1022.3,0,21.3,0
2024-01-05T04:00,-3.3,54,0.00,0,1023.1,0,20.5,0
2024-01-05T05:00,-4.0,57,0.00,0,1023.3,0,18.5,0
2024-01-05T06:00,-4.5,59,0.00,0,1023.6,0,17.6,0
2024-01-05T07:00,-4.7,60,0.00,0,1024.1,0,17.0,0
2024-01-05T08:00,-4.9,62,0.00,0,1024.6,1,15.1,0
2024-01-05T09:00,-5.1,65,0.00,2,1024.6,52,11.8,0
2024-01-05T10:00,-5.2,68,0.00,3,1024.7,89,9.9,0
2024-01-05T11:00,-5.3,71,0.00,0,1025.2,3,8.0,0
2024-01-05T12:00,-5.6,74,0.00,0,1025.9,0,7.2,0
2024-01-05T13:00,-4.5,70,0.00,0,1026.7,0,10.1,1
2024-01-05T14:00,-2.6,60,0.00,0,1027.4,0,11.5,1
2024-01-05T15:00,-1.2,52,0.00,0,1027.5,0,12.4,1
2024-01-05T16:00,-0.1,50,0.00,0,1026.8,0,12.8,1
2024-01-05T17:00,0.9,48,0.00,0,1025.2,0,12.8,1
2024-01-05T18:00,1.9,45,0.00,0,1024.4,0,13.8,1
2024-01-05T19:00,2.6,44,0.00,0,1023.7,0,13.1,1
2024-01-05T20:00,2.9,44,0.00,0,1023.2,1,11.9,1
2024-01-05T21:00,2.2,49,0.00,0,1023.0,4,8.2,1
2024-01-05T22:00,-0.1,60,0.00,0,1023.4,4,10.2,0
2024-01-05T23:00,-0.8,66,0.00,3,1023.5,100,11.1,0
2024-01-06T00:00,-1.1,69,0.00,3,1024.4,100,12.1,0
2024-01-06T01:00,-1.2,69,0.00,3,1024.3,100,9.0,0
2024-01-06T02:00,-1.8,73,0.00,0,1024.3,11,9.8,0
2024-01-06T03:00,-2.8,78,0.00,1,1023.9,25,10.0,0
2024-01-06T04:00,-3.5,83,0.00,2,1023.6,52,8.0,0
2024-01-06T05:00,-4.3,87,0.00,0,1023.5,17,6.7,0
2024-01-06T06:00,-4.6,89,0.00,3,1023.6,88,6.2,0
2024-01-06T07:00,-4.4,89,0.00,2,1024.2,62,7.9,0
2024-01-06T08:00,-5.0,90,0.00,3,1023.7,100,6.6,0
2024-01-06T09:00,-5.4,92,0.00,3,1022.7,100,8.4,0
2024-01-06T10:00,-4.1,89,0.00,3,1022.7,100,5.0,0
2024-01-06T11:00,-4.3,93,0.00,3,1023.1,100,4.1,0
2024-01-06T12:00,-4.1,96,0.00,3,1023.5,100,1.8,0
2024-01-06T13:00,-4.1,99,0.00,3,1023.1,100,3.6,1
2024-01-06T14:00,-2.2,82,0.00,3,1023.2,100,6.1,1
2024-01-06T15:00,-0.7,72,0.00,3,1022.5,100,7.8,1
2024-01-06T16:00,0.6,68,0.00,3,1021.5,100,9.3,1
2024-01-06T17:00,1.5,64,0.00,3,1020.7,100,10.2,1
2024-01-06T18:00,2.1,69,0.00,3,1019.0,100,13.3,1
2024-01-06T19:00,2.5,68,0.00,3,1017.6,100,15.5,1
2024-01-06T20:00,1.9,77,0.20,71,1016.4,100,14.7,1
2024-01-06T21:00,1.6,83,0.50,73,1015.5,100,16.3,1
2024-01-06T22:00,1.1,92,1.20,73,1014.6,100,17.6,0
2024-01-06T23:00,0.9,99,1.80,75,1013.5,100,19.2,0
2024-01-07T00:00,0.8,100,3.00,75,1012.4,100,21.5,0
2024-01-07T01:00,0.7,99,1.80,75,1009.2,100,26.6,0
2024-01-07T02:00,0.9,98,0.90,71,1007.5,100,28.5,0
2024-01-07T03:00,0.9,100,1.60,73,1005.9,100,29.1,0
2024-01-07T04:00,1.2,100,0.80,53,1005.4,100,25.9,0
2024-01-07T05:00,1.3,100,1.00,55,1005.5,100,23.2,0
2024-01-07T06:00,1.4,99,0.50,53,1005.1,100,26.2,0
2024-01-07T07:00,1.7,98,0.10,51,1004.1,100,27.0,0
2024-01-07T08:00,1.9,97,0.00,3,1003.5,100,26.2,0
2024-01-07T09:00,2.1,96,0.10,51,1002.4,100,25.8,0
2024-01-07T10:00,2.1,96,0.10,51,1001.8,100,22.9,0
2024-01-07T11:00,2.2,96,0.20,51,1001.3,100,20.6,0
2024-01-07T12:00,2.3,96,0.30,51,1000.9,100,19.4,0
2024-01-07T13:00,1.7,93,0.50,53,1002.2,100,14.4,1
2024-01-07T14:00,1.4,95,1.00,55,1002.5,100,14.3,1
2024-01-07T15:00,1.3,97,0.40,51,1002.4,100,14.6,1
2024-01-07T16:00,1.2,98,1.00,73,1003.1,100,21.5,1
2024-01-07T17:00,0.8,96,1.10,73,1002.4,100,13.8,1
2024-01-07T18:00,1.3,93,0.20,51,1002.3,100,13.9,1
2024-01-07T19:00,1.9,86,0.00,3,1002.8,100,12.1,1
2024-01-07T20:00,2.2,84,0.00,3,1004.3,100,9.0,1
2024-01-07T21:00,1.8,85,0.00,3,1005.5,100,8.6,1
2024-01-07T22:00,1.1,86,0.00,3,1006.8,100,9.4,0
2024-01-07T23:00,0.5,86,0.00,3,1008.5,94,8.6,0
2024-01-08T00:00,-0.4,90,0.00,2,1010.2,70,7.0,0
2024-01-08T01:00,-0.1,86,0.00,1,1011.6,35,12.9,0
2024-01-08T02:00,0.3,81,0.00,0,1013.0,15,18.3,0
2024-01-08T03:00,-0.0,81,0.00,1,1014.1,37,16.3,0
2024-01-08T04:00,-0.7,85,0.00,0,1015.2,14,11.4,0
2024-01-08T05:00,-0.9,86,0.00,0,1016.4,8,11.6,0
2024-01-08T06:00,-0.7,84,0.00,1,1017.4,27,13.6,0
2024-01-08T07:00,-0.6,83,0.00,1,1018.7,22,13.8,0
2024-01-08T08:00,-1.0,83,0.00,1,1020.3,22,12.3,0
2024-01-08T09:00,-0.6,80,0.00,0,1021.0,2,15.8,0
2024-01-08T10:00,-0.9,79,0.00,0,1021.8,9,15.3,0
2024-01-08T11:00,-1.2,79,0.00,0,1023.2,14,15.5,0
2024-01-08T12:00,-1.0,77,0.00,1,1024.4,24,16.1,0
2024-01-08T13:00,-0.1,75,0.00,0,1025.5,14,16.6,1
2024-01-08T14:00,1.8,69,0.00,0,1026.8,9,20.1,1
2024-01-08T15:00,3.5,63,0.00,0,1028.0,2,17.6,1
2024-01-08T16:00,4.4,60,0.00,0,1028.3,1,15.5,1
2024-01-08T17:00,5.3,55,0.00,0,1028.5,1,14.8,1
2024-01-08T18:00,5.9,53,0.00,0,1028.5,0,15.0,1
2024-01-08T19:00,6.1,50,0.00,0,1028.5,15,13.8,1
2024-01-08T20:00,6.0,50,0.00,0,1029.0,18,11.7,1
2024-01-08T21:00,4.6,62,0.00,1,1029.5,20,5.0,1
2024-01-08T22:00,3.8,58,0.00,0,1030.3,6,6.2,0
2024-01-08T23:00,3.0,61,0.00,0,1031.1,1,2.6,0
2024-01-09T00:00,2.1,64,0.00,1,1031.1,26,0.0,0
2024-01-09T01:00,-2.7,87,0.00,0,1031.5,3,9.0,0
2024-01-09T02:00,-3.4,90,0.00,0,1031.2,2,8.4,0
2024-01-09T03:00,-3.1,92,0.00,1,1030.4,29,4.9,0
2024-01-09T04:00,-3.8,96,0.00,1,1030.2,36,4.0,0
2024-01-09T05:00,-3.9,97,0.00,1,1030.2,34,2.7,0
2024-01-09T06:00,-4.3,95,0.00,2,1030.8,58,2.9,0
2024-01-09T07:00,-4.6,96,0.00,3,1030.4,91,4.2,0
2024-01-09T08:00,-4.8,98,0.00,3,1030.6,100,4.0,0
2024-01-09T09:00,-3.6,97,0.00,3,1029.1,100,5.7,0
2024-01-09T10:00,-3.5,96,0.00,3,1029.7,100,6.1,0
2024-01-09T11:00,-2.1,90,0.00,3,1029.0,100,6.0,0
2024-01-09T12:00,-1.4,88,0.00,3,1028.1,100,7.1,0
2024-01-09T13:00,-0.0,85,0.00,3,1027.0,100,8.9,1
2024-01-09T14:00,2.4,81,0.00,3,1026.6,100,6.4,1
2024-01-09T15:00,4.9,72,0.00,3,1026.0,100,14.7,1
2024-01-09T16:00,5.2,75,0.10,51,1024.6,100,21.5,1
2024-01-09T17:00,4.4,89,0.70,53,1022.0,100,21.3,1
2024-01-09T18:00,4.9,90,0.60,53,1019.0,100,25.8,1
2024-01-09T19:00,5.8,91,1.00,55,1017.3,100,30.0,1
2024-01-09T20:00,6.0,92,1.50,61,1014.3,100,33.2,1
2024-01-09T21:00,7.1,91,1.30,61,1011.5,100,35.1,1
2024-01-09T22:00,8.4,92,1.00,55,1009.7,100,33.4,0
2024-01-09T23:00,9.3,92,3.60,63,1007.2,100,31.3,0
2024-01-10T00:00,10.0,91,3.70,63,1005.1,100,32.3,0
2024-01-10T01:00,11.1,90,5.50,63,1000.2,100,46.0,0
2024-01-10T02:00,11.6,91,5.70,63,996.7,100,46.0,0
2024-01-10T03:00,12.4,91,6.80,63,992.1,100,57.3,0
2024-01-10T04:00,12.9,92,6.50,63,991.0,100,48.6,0
2024-01-10T05:00,12.8,93,12.90,65,990.0,100,24.8,0
2024-01-10T06:00,12.9,92,8.30,65,985.0,100,36.2,0
2024-01-10T07:00,13.3,90,0.40,51,984.2,100,42.2,0
2024-01-10T08:00,13.6,90,0.00,3,983.0,89,27.5,0
2024-01-10T09:00,12.6,92,0.10,51,982.6,56,25.7,0
2024-01-10T10:00,10.6,86,0.00,1,983.7,21,28.1,0
2024-01-10T11:00,8.4,81,0.00,0,986.2,16,23.2,0
2024-01-10T12:00,6.9,75,0.00,3,987.6,91,21.7,0
2024-01-10T13:00,8.2,77,0.00,3,987.0,100,20.5,1
2024-01-10T14:00,8.4,70,0.00,3,989.0,100,26.9,1
2024-01-10T15:00,8.4,62,0.00,1,990.4,46,26.7,1
2024-01-10T16:00,8.8,55,0.00,1,991.5,26,35.3,1
2024-01-10T17:00,9.1,47,0.00,1,991.8,25,32.7,1
2024-01-10T18:00,9.4,44,0.00,1,992.3,49,38.5,1
2024-01-10T19:00,8.6,44,0.00,3,993.8,100,38.9,1
2024-01-10T20:00,8.3,46,0.00,3,995.0,96,32.0,1
2024-01-10T21:00,7.8,48,0.00,3,996.6,99,30.1,1
2024-01-10T22:00,6.6,51,0.00,2,998.5,51,24.5,0
2024-01-10T23:00,6.0,53,0.00,1,1000.3,49,23.0,0
2024-01-11T00:00,5.4,56,0.00,1,1001.9,41,21.0,0
2024-01-11T01:00,6.6,51,0.00,1,1002.9,27,17.0,0
2024-01-11T02:00,5.3,63,0.00,2,1003.5,73,14.8,0
2024-01-11T03:00,5.0,71,0.00,1,1004.4,23,16.8,0
2024-01-11T04:00,4.9,67,0.00,3,1005.2,95,19.7,0
2024-01-11T05:00,4.1,61,0.00,3,1005.9,100,20.3,0
2024-01-11T06:00,3.6,64,0.00,3,1006.7,92,16.6,0
2024-01-11T07:00,2.8,72,0.00,0,1007.7,3,13.0,0
2024-01-11T08:00,2.0,78,0.00,3,1008.7,84,10.6,0
2024-01-11T09:00,1.8,74,0.00,0,1009.0,19,12.4,0
2024-01-11T10:00,1.0,74,0.00,0,1009.4,0,12.0,0
2024-01-11T11:00,0.3,77,0.00,0,1010.1,0,12.1,0
2024-01-11T12:00,-0.2,80,0.00,0,1010.9,0,12.1,0
2024-01-11T13:00,2.5,66,0.00,0,1010.6,11,13.5,1
2024-01-11T14:00,3.8,63,0.00,0,1011.4,1,13.4,1
2024-01-11T15:00,5.3,57,0.00,0,1011.5,0,14.7,1
2024-01-11T16:00,6.4,50,0.00,0,1011.5,0,17.3,1
2024-01-11T17:00,7.4,44,0.00,3,1010.6,89,22.3,1
2024-01-11T18:00,7.7,44,0.00,0,1009.9,16,22.9,1
2024-01-11T19:00,7.8,45,0.00,0,1009.6,0,18.4,1
2024-01-11T20:00,7.9,46,0.00,0,1009.8,2,15.8,1
2024-01-11T21:00,7.2,51,0.00,0,1010.3,0,12.5,1
2024-01-11T22:00,4.6,62,0.00,0,1011.2,3,8.7,0
2024-01-11T23:00,3.7,68,0.00,1,1012.4,42,10.0,0
2024-01-12T00:00,4.5,65,0.00,3,1013.2,80,15.8,0
2024-01-12T01:00,4.7,63,0.00,2,1013.5,71,15.3,0
2024-01-12T02:00,4.8,62,0.00,1,1014.3,46,12.0,0
2024-01-12T03:00,3.9,69,0.00,1,1015.2,24,8.1,0
2024-01-12T04:00,2.9,74,0.00,0,1015.6,2,12.0,0
2024-01-12T05:00,2.3,78,0.00,0,1016.4,0,12.4,0
2024-01-12T06:00,1.8,82,0.00,0,1017.3,0,11.3,0
2024-01-12T07:00,1.3,84,0.00,0,1018.7,0,10.5,0
2024-01-12T08:00,1.0,83,0.00,0,1019.6,4,10.0,0
2024-01-12T09:00,0.2,85,0.00,0,1019.9,12,8.5,0
2024-01-12T10:00,-0.7,87,0.00,0,1020.2,0,7.8,0
2024-01-12T11:00,-1.4,89,0.00,1,1021.1,38,8.4,0
2024-01-12T12:00,-2.2,90,0.00,0,1021.8,18,10.0,0
2024-01-12T13:00,0.1,88,0.00,3,1022.0,100,5.1,1
2024-01-12T14:00,2.7,79,0.00,3,1022.6,99,6.6,1
2024-01-12T15:00,5.2,69,0.00,3,1023.0,94,5.4,1
2024-01-12T16:00,6.8,63,0.00,3,1023.4,100,6.3,1
2024-01-12T17:00,7.5,58,0.00,3,1022.5,100,5.2,1
2024-01-12T18:00,7.9,56,0.00,3,1021.3,95,10.6,1
2024-01-12T19:00,7.9,51,0.00,3,1020.4,81,16.5,1
2024-01-12T20:00,7.0,53,0.00,3,1019.4,100,18.9,1
2024-01-12T21:00,5.8,68,0.00,3,1018.7,100,16.3,1
2024-01-12T22:00,4.7,80,0.00,3,1017.6,100,15.0,0
2024-01-12T23:00,5.1,82,0.00,3,1016.8,100,16.4,0
2024-01-13T00:00,5.6,80,0.00,3,1015.3,100,19.8,0
2024-01-13T01:00,6.0,81,0.00,3,1012.8,100,22.1,0
2024-01-13T02:00,6.4,83,0.20,51,1012.5,100,18.4,0
2024-01-13T03:00,6.5,87,0.60,53,1010.5,100,20.5,0
2024-01-13T04:00,7.0,91,3.20,63,1007.8,100,28.5,0
2024-01-13T05:00,7.9,92,1.80,61,1005.1,100,32.1,0
2024-01-13T06:00,8.5,93,3.50,63,1002.7,100,28.4,0
2024-01-13T07:00,10.1,92,6.80,63,1000.3,100,30.7,0
2024-01-13T08:00,10.8,94,4.50,63,997.0,100,33.2,0
2024-01-13T09:00,11.4,92,1.60,61,993.7,100,30.5,0
2024-01-13T10:00,11.3,93,0.00,3,992.5,100,22.7,0
2024-01-13T11:00,10.8,95,0.60,53,991.1,72,14.8,0
2024-01-13T12:00,10.5,97,0.10,51,990.0,61,11.2,0
2024-01-13T13:00,14.2,91,0.00,2,988.8,61,20.5,1
2024-01-13T14:00,14.4,94,0.60,53,988.6,100,21.1,1
2024-01-13T15:00,13.9,84,0.10,51,989.0,13,28.0,1
2024-01-13T16:00,13.6,68,0.10,51,989.1,34,32.6,1
2024-01-13T17:00,12.7,51,0.00,3,989.4,84,31.9,1
2024-01-13T18:00,10.6,49,0.00,3,990.6,100,34.2,1
2024-01-13T19:00,8.5,47,0.00,3,991.9,93,28.5,1
2024-01-13T20:00,8.3,43,0.00,0,993.1,10,33.4,1
2024-01-13T21:00,7.7,38,0.00,0,994.5,1,31.3,1
2024-01-13T22:00,5.9,39,0.00,0,996.5,1,31.1,0
2024-01-13T23:00,4.0,43,0.00,1,999.2,32,31.8,0
2024-01-14T00:00,2.9,43,0.00,0,1001.0,0,29.2,0
2024-01-14T01:00,3.9,42,0.00,1,1002.2,46,26.9,0
2024-01-14T02:00,2.7,45,0.00,0,1004.1,13,24.5,0
2024-01-14T03:00,1.6,46,0.00,0,1005.0,4,25.6,0
2024-01-14T04:00,0.9,48,0.00,0,1006.3,1,25.5,0
2024-01-14T05:00,0.2,50,0.00,0,1007.6,0,23.1,0
2024-01-14T06:00,-0.5,51,0.00,0,1009.0,0,21.3,0
2024-01-14T07:00,-1.2,53,0.00,0,1010.0,0,19.0,0
2024-01-14T08:00,-1.5,54,0.00,0,1010.9,0,21.5,0
2024-01-14T09:00,-1.7,55,0.00,0,1011.3,2,20.4,0
2024-01-14T10:00,-1.9,56,0.00,0,1011.5,0,17.0,0
2024-01-14T11:00,-2.1,59,0.00,0,1011.8,0,13.7,0
2024-01-14T12:00,-2.3,62,0.00,0,1012.0,4,14.6,0
2024-01-14T13:00,-0.3,59,0.00,0,1011.6,3,19.9,1
2024-01-14T14:00,1.3,56,0.00,0,1011.2,6,21.5,1
2024-01-14T15:00,2.9,51,0.00,0,1011.1,2,24.7,1
2024-01-14T16:00,4.7,48,0.00,0,1009.3,1,24.7,1
2024-01-14T17:00,6.1,45,0.10,71,1007.9,97,29.9,1
2024-01-14T18:00,3.1,65,0.30,71,1009.1,98,29.8,1
2024-01-14T19:00,2.7,42,0.10,71,1009.4,100,32.7,1
2024-01-14T20:00,2.4,37,0.00,0,1010.5,3,33.0,1
2024-01-14T21:00,1.1,30,0.00,0,1012.5,9,36.4,1
2024-01-14T22:00,-0.4,32,0.00,1,1015.1,24,29.2,0
2024-01-14T23:00,-2.1,32,0.00,0,1017.1,0,23.1,0
2024-01-15T00:00,-2.9,35,0.00,1,1018.8,34,20.7,0
2024-01-15T01:00,-2.7,36,0.00,1,1019.6,35,19.4,0
2024-01-15T02:00,-3.5,38,0.00,1,1019.8,41,19.5,0
2024-01-15T03:00,-4.0,40,0.00,2,1020.5,79,15.9,0
2024-01-15T04:00,-4.7,43,0.00,0,1020.9,14,10.1,0
2024-01-15T05:00,-5.3,47,0.00,0,1021.3,13,7.2,0
2024-01-15T06:00,-5.6,50,0.00,3,1022.1,93,7.9,0
2024-01-15T07:00,-5.8,50,0.00,1,1022.8,43,8.0,0
2024-01-15T08:00,-6.0,51,0.00,3,1023.0,92,7.5,0
2024-01-15T09:00,-5.7,50,0.00,3,1023.0,100,7.2,0
2024-01-15T10:00,-5.3,46,0.00,2,1023.4,76,8.9,0
2024-01-15T11:00,-5.6,47,0.00,2,1023.6,58,7.2,0
2024-01-15T12:00,-6.1,51,0.00,1,1024.0,28,6.6,0
2024-01-15T13:00,-5.5,50,0.00,0,1025.0,7,9.7,1
2024-01-15T14:00,-4.5,40,0.00,1,1025.3,22,10.9,1
2024-01-15T15:00,-3.5,42,0.00,1,1025.8,26,10.5,1
2024-01-15T16:00,-2.4,40,0.00,1,1025.4,38,10.0,1
2024-01-15T17:00,-1.5,38,0.00,3,1024.5,100,11.0,1
2024-01-15T18:00,-1.1,37,0.00,3,1023.8,100,11.4,1
2024-01-15T19:00,-1.2,38,0.00,3,1023.1,100,11.3,1
2024-01-15T20:00,-1.0,40,0.00,3,1022.7,100,9.5,1
2024-01-15T21:00,-1.3,40,0.00,3,1022.6,100,9.7,1
2024-01-15T22:00,-1.6,43,0.00,3,1022.8,100,8.9,0
2024-01-15T23:00,-1.8,47,0.00,3,1022.7,100,8.9,0
2024-01-16T00:00,-2.1,52,0.00,3,1023.0,100,9.8,0
2024-01-16T01:00,-3.0,52,0.10,71,1023.2,100,10.5,0
2024-01-16T02:00,-3.6,61,0.30,73,1023.1,100,8.0,0
2024-01-16T03:00,-3.9,66,0.40,73,1022.8,100,5.5,0
2024-01-16T04:00,-4.0,72,0.30,73,1022.6,100,6.0,0
2024-01-16T05:00,-4.3,79,0.70,73,1021.0,100,1.4,0
2024-01-16T06:00,-4.3,81,0.50,73,1020.7,100,0.8,0
2024-01-16T07:00,-4.2,82,0.50,73,1020.4,100,5.5,0
2024-01-16T08:00,-4.2,83,0.40,73,1019.3,100,7.9,0
2024-01-16T09:00,-4.2,85,0.40,73,1018.3,100,9.2,0
2024-01-16T10:00,-4.0,85,0.60,73,1016.9,100,11.3,0
2024-01-16T11:00,-3.6,84,0.20,71,1016.2,100,12.0,0
2024-01-16T12:00,-3.3,86,0.50,73,1015.0,100,14.6,0
2024-01-16T13:00,-2.9,89,0.30,73,1014.0,100,13.6,1
2024-01-16T14:00,-2.3,90,0.50,73,1012.9,100,13.6,1
2024-01-16T15:00,-2.0,89,0.40,71,1011.8,100,15.5,1
2024-01-16T16:00,-1.9,91,1.40,61,1009.9,100,14.5,1
2024-01-16T17:00,-1.6,94,0.60,53,1007.1,100,14.0,1
2024-01-16T18:00,-1.2,94,0.40,51,1006.2,100,16.6,1
2024-01-16T19:00,-1.1,92,1.30,71,1006.6,100,23.2,1
2024-01-16T20:00,-1.8,89,0.30,71,1006.8,100,16.6,1
2024-01-16T21:00,-1.2,86,0.10,71,1007.1,100,16.5,1
2024-01-16T22:00,-1.3,85,0.10,71,1006.9,100,14.5,0
